stock,date,calendar_rows,db_rows,db_open_rows,db_high_rows,db_low_rows,db_close_rows,db_volume_rows,db_amount_rows,adj_rows,has_limit_row,prev_close,up_limit,down_limit,qlib_open_non_null,qlib_high_non_null,qlib_low_non_null,qlib_close_non_null,qlib_volume_non_null,qlib_amount_non_null,qlib_factor_non_null,qlib_limit_up_non_null,qlib_limit_down_non_null,qlib_prev_close_non_null,qlib_up_limit_price_non_null,qlib_down_limit_price_non_null,patch_required_fields,verify_required_fields,patchable_candidate
301429.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,18.75,22.5,15.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301439.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,17.49,20.99,13.99,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301439.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,17.35,20.82,13.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301439.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,17.28,20.74,13.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301446.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,23.45,28.14,18.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301456.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,24.08,28.9,19.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301456.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,24.71,29.65,19.77,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301456.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,24.54,29.45,19.63,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301456.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,24.44,29.33,19.55,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301456.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,24.47,29.36,19.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301458.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,32.65,39.18,26.12,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301458.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,33.62,40.34,26.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301458.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,33.04,39.65,26.43,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301458.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,35.13,42.16,28.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301458.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,33.74,40.49,26.99,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301479.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,82.63,99.16,66.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301479.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,83.59,100.31,66.87,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301487.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,20.77,24.92,16.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301489.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,55.71,66.85,44.57,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301489.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,60.27,72.32,48.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301489.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,62.79,75.35,50.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301489.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,62.85,75.42,50.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301489.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,60.65,72.78,48.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301498.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,109.02,130.82,87.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301498.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,107.41,128.89,85.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301498.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,108.0,129.6,86.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301498.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,96.0,115.2,76.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301498.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,91.99,110.39,73.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301498.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,92.1,110.52,73.68,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301501.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,67.18,80.62,53.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301501.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,64.51,77.41,51.61,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301501.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,63.3,75.96,50.64,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301503.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,38.15,45.78,30.52,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301503.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,38.92,46.7,31.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301503.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,39.1,46.92,31.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301503.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,38.82,46.58,31.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301503.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,38.58,46.3,30.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301503.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,38.89,46.67,31.11,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301510.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,28.7,34.44,22.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301510.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,29.39,35.27,23.51,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301510.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,29.49,35.39,23.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301510.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,29.57,35.48,23.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301510.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,30.1,36.12,24.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,25.22,30.26,20.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,26.99,32.39,21.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,25.75,30.9,20.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,25.26,30.31,20.21,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,24.6,29.52,19.68,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,24.5,29.4,19.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301511.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,25.58,30.7,20.46,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301515.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,20.95,25.14,16.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301516.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,16.75,20.1,13.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301516.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,17.17,20.6,13.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301516.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,17.55,21.06,14.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301516.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,17.16,20.59,13.73,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301516.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,17.12,20.54,13.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301519.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,13.98,16.78,11.18,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301519.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,14.04,16.85,11.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301519.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,14.06,16.87,11.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301520.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,42.89,51.47,34.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301525.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,74.43,89.32,59.54,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301525.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,75.35,90.42,60.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301525.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,73.99,88.79,59.19,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301525.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,72.76,87.31,58.21,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301525.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,73.52,88.22,58.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301526.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,4.2,5.04,3.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301526.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,5.04,6.05,4.03,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301526.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,5.34,6.41,4.27,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301526.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,5.5,6.6,4.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301526.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,5.0,6.0,4.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301526.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,4.88,5.86,3.9,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301528.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,54.0,64.8,43.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301528.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,55.38,66.46,44.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301528.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,55.01,66.01,44.01,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301529.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,32.17,38.6,25.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301529.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,32.68,39.22,26.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301538.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,51.28,61.54,41.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301538.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,51.7,62.04,41.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301538.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,51.27,61.52,41.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301538.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,50.53,60.64,40.42,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301538.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,51.15,61.38,40.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301550.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,83.7,100.44,66.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301550.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,83.45,100.14,66.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301550.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,82.55,99.06,66.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301550.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,82.07,98.48,65.66,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301550.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,84.78,101.74,67.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301550.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,92.93,111.52,74.34,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301551.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,47.32,56.78,37.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301557.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,71.49,85.79,57.19,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301557.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,73.4,88.08,58.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301557.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,72.79,87.35,58.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301558.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,9.11,10.93,7.29,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301558.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,9.13,10.96,7.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301558.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,9.31,11.17,7.45,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301558.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,9.26,11.11,7.41,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,16.14,19.37,12.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,16.32,19.58,13.06,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,16.37,19.64,13.1,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,16.35,19.62,13.08,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,16.36,19.63,13.09,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,16.46,19.75,13.17,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301559.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,16.3,19.56,13.04,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,34.96,41.95,27.97,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,35.87,43.04,28.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,36.0,43.2,28.8,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,35.98,43.18,28.78,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,36.7,44.04,29.36,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,36.64,43.97,29.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301560.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,35.98,43.18,28.78,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301577.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,60.39,72.47,48.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301577.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,64.08,76.9,51.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301577.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,61.72,74.06,49.38,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301577.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,60.39,72.47,48.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301580.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,40.29,48.35,32.23,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301580.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,40.59,48.71,32.47,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301580.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,40.46,48.55,32.37,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301585.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,34.1,40.92,27.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301585.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,34.7,41.64,27.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301586.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,56.59,67.91,45.27,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301586.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,56.6,67.92,45.28,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301586.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,61.42,73.7,49.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301586.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,60.0,72.0,48.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301587.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,22.14,26.57,17.71,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301587.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,22.5,27.0,18.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301587.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,22.56,27.07,18.05,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301587.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,22.35,26.82,17.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301587.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,22.3,26.76,17.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301589.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,150.28,180.34,120.22,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301589.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,150.95,181.14,120.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301589.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,148.65,178.38,118.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301589.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,148.7,178.44,118.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301591.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,39.95,47.94,31.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301592.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,140.63,168.76,112.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301592.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,140.81,168.97,112.65,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301592.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,140.01,168.01,112.01,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301592.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,139.5,167.4,111.6,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301592.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,140.3,168.36,112.24,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301596.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,81.16,97.39,64.93,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301596.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,82.15,98.58,65.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301596.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,82.68,99.22,66.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301596.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,80.99,97.19,64.79,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301596.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,82.59,99.11,66.07,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301598.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,61.14,73.37,48.91,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301598.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,62.29,74.75,49.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301600.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,93.74,112.49,74.99,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301600.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,94.21,113.05,75.37,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301600.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,92.89,111.47,74.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301602.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,26.63,31.96,21.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301602.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,27.3,32.76,21.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301603.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,48.95,58.74,39.16,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301603.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,50.39,60.47,40.31,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301606.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,46.93,56.32,37.54,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301606.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,47.27,56.72,37.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301606.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,47.15,56.58,37.72,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,80.77,96.92,64.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,81.49,97.79,65.19,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,81.03,97.24,64.82,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,79.26,95.11,63.41,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,79.76,95.71,63.81,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,79.06,94.87,63.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301608.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,78.37,94.04,62.7,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,52.17,62.6,41.74,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,52.82,63.38,42.26,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,52.33,62.8,41.86,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,52.45,62.94,41.96,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,52.88,63.46,42.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,52.81,63.37,42.25,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301611.SZ,2025-07-16,240,240,240,240,240,240,240,240,1,True,52.5,63.0,42.0,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301613.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,50.95,61.14,40.76,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301613.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,51.78,62.14,41.42,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301613.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,51.94,62.33,41.55,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301613.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,51.5,61.8,41.2,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301613.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,51.75,62.1,41.4,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301617.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,39.49,47.39,31.59,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301617.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,39.9,47.88,31.92,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301617.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,41.05,49.26,32.84,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301617.SZ,2025-07-11,240,240,240,240,240,240,240,240,1,True,41.42,49.7,33.14,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301617.SZ,2025-07-14,240,240,240,240,240,240,240,240,1,True,40.72,48.86,32.58,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301617.SZ,2025-07-15,240,240,240,240,240,240,240,240,1,True,40.77,48.92,32.62,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301618.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,58.6,70.32,46.88,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301618.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,59.38,71.26,47.5,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301618.SZ,2025-07-10,240,240,240,240,240,240,240,240,1,True,58.78,70.54,47.02,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301622.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,82.88,99.46,66.3,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301626.SZ,2025-07-08,240,240,240,240,240,240,240,240,1,True,107.29,128.75,85.83,240,240,240,240,240,240,240,240,240,240,240,240,,,False
301626.SZ,2025-07-09,240,240,240,240,240,240,240,240,1,True,115.91,139.09,92.73,240,240,240,240,240,240,240,240,240,240,240,240,,,False
